province;red;green;blue;x;y
5050;198;96;101;Prov5050;x
5051;159;57;140;Prov5051;x
5052;84;143;4;Prov5052;x
5053;10;144;29;Prov5053;x
5054;66;17;241;Prov5054;x
5055;42;78;166;Prov5055;x
5056;81;55;114;Prov5056;x
5057;253;133;215;Prov5057;x
5058;94;97;106;Prov5058;x
5059;20;143;107;Prov5059;x
5060;229;44;229;Prov5060;x
5061;130;11;247;Prov5061;x
5062;22;112;157;Prov5062;x
5063;142;153;11;Prov5063;x
5064;24;211;221;Prov5064;x
5065;95;222;199;Prov5065;x
5066;226;108;183;Prov5066;x
5067;192;61;205;Prov5067;x
5068;21;239;110;Prov5068;x
5069;232;198;195;Prov5069;x
5070;44;105;115;Prov5070;x
5071;188;171;38;Prov5071;x
5072;104;41;236;Prov5072;x
5073;183;48;147;Prov5073;x
5074;80;14;91;Prov5074;x
5075;11;112;158;Prov5075;x
5076;141;39;174;Prov5076;x
5077;72;46;39;Prov5077;x
5078;42;242;153;Prov5078;x
5079;90;242;19;Prov5079;x
5080;146;95;17;Prov5080;x
5081;153;111;206;Prov5081;x
5082;105;210;152;Prov5082;x
5083;251;112;208;Prov5083;x
5084;27;25;130;Prov5084;x
5085;77;228;189;Prov5085;x
5086;21;130;206;Prov5086;x
5087;233;54;25;Prov5087;x
5088;114;62;101;Prov5088;x
5089;174;249;166;Prov5089;x
5090;113;219;220;Prov5090;x
5091;1;145;105;Prov5091;x
5092;198;174;225;Prov5092;x
5093;218;239;13;Prov5093;x
5094;119;76;209;Prov5094;x
5095;136;187;230;Prov5095;x
5096;99;85;166;Prov5096;x
5097;248;82;149;Prov5097;x
5098;192;155;16;Prov5098;x
5099;7;70;247;Prov5099;x
5100;227;6;15;Prov5100;x
5101;110;155;46;Prov5101;x
5102;86;225;105;Prov5102;x
5103;172;34;31;Prov5103;x
5104;251;62;109;Prov5104;x
5105;163;126;77;Prov5105;x
5106;33;113;71;Prov5106;x
5107;223;51;199;Prov5107;x
5108;203;38;232;Prov5108;x
5109;156;181;196;Prov5109;x
5110;233;173;212;Prov5110;x
5111;176;223;186;Prov5111;x
5112;251;190;170;Prov5112;x
5113;238;126;166;Prov5113;x
5114;57;8;91;Prov5114;x
5115;37;128;155;Prov5115;x
5116;9;104;44;Prov5116;x
5117;103;175;193;Prov5117;x
5118;50;245;38;Prov5118;x
5119;147;219;80;Prov5119;x
5120;97;178;67;Prov5120;x
5121;10;62;78;Prov5121;x
5122;170;25;130;Prov5122;x
5123;11;243;177;Prov5123;x
5124;185;131;48;Prov5124;x
5125;66;139;145;Prov5125;x
5126;206;159;200;Prov5126;x
5127;138;65;255;Prov5127;x
5128;102;152;187;Prov5128;x
5129;106;174;40;Prov5129;x
5130;50;215;4;Prov5130;x
5131;23;144;50;Prov5131;x
5132;194;137;111;Prov5132;x
5133;64;157;11;Prov5133;x
5134;123;159;40;Prov5134;x
5135;82;122;113;Prov5135;x
5136;23;140;191;Prov5136;x
5137;211;153;232;Prov5137;x
5138;42;123;197;Prov5138;x
5139;15;186;37;Prov5139;x
5140;119;95;124;Prov5140;x
5141;156;175;146;Prov5141;x
5142;11;18;89;Prov5142;x
5143;200;142;169;Prov5143;x
5144;172;134;136;Prov5144;x
5145;106;7;69;Prov5145;x
5146;52;187;32;Prov5146;x
5147;181;120;64;Prov5147;x
5148;146;161;222;Prov5148;x
5149;221;184;130;Prov5149;x
5150;234;230;159;Prov5150;x
5151;91;95;94;Prov5151;x
5152;144;128;217;Prov5152;x
5153;173;114;170;Prov5153;x
5154;118;16;117;Prov5154;x
5155;90;184;83;Prov5155;x
5156;124;7;202;Prov5156;x
5157;196;110;120;Prov5157;x
5158;59;35;28;Prov5158;x
5159;121;114;115;Prov5159;x
5160;113;30;27;Prov5160;x
5161;182;210;22;Prov5161;x
5162;168;237;122;Prov5162;x
5163;208;237;53;Prov5163;x
5164;151;12;33;Prov5164;x
5165;162;221;178;Prov5165;x
5166;94;152;217;Prov5166;x
5167;253;62;64;Prov5167;x
5168;73;168;227;Prov5168;x
5169;10;236;185;Prov5169;x
5170;15;70;234;Prov5170;x
5171;113;215;225;Prov5171;x
5172;133;73;154;Prov5172;x
5173;105;67;98;Prov5173;x
5174;209;115;191;Prov5174;x
5175;33;194;216;Prov5175;x
5176;60;17;199;Prov5176;x
5177;92;14;198;Prov5177;x
5178;189;9;158;Prov5178;x
5179;243;17;195;Prov5179;x
5180;27;61;229;Prov5180;x
5181;30;91;149;Prov5181;x
5182;154;249;205;Prov5182;x
5183;249;35;100;Prov5183;x
5184;105;2;149;Prov5184;x
5185;82;41;59;Prov5185;x
5186;106;2;218;Prov5186;x
5187;31;173;74;Prov5187;x
5188;31;70;158;Prov5188;x
5189;190;76;221;Prov5189;x
5190;114;66;165;Prov5190;x
5191;235;9;84;Prov5191;x
5192;175;146;205;Prov5192;x
5193;36;10;188;Prov5193;x
5194;90;207;156;Prov5194;x
5195;245;174;155;Prov5195;x
5196;49;177;45;Prov5196;x
5197;137;148;64;Prov5197;x
5198;17;211;69;Prov5198;x
5199;141;150;6;Prov5199;x
5200;111;253;163;Prov5200;x
5201;57;66;104;Prov5201;x
5202;229;60;101;Prov5202;x
5203;247;201;147;Prov5203;x
5204;90;153;130;Prov5204;x
5205;96;205;19;Prov5205;x
5206;84;1;176;Prov5206;x
5207;208;74;111;Prov5207;x
5208;113;73;248;Prov5208;x
5209;152;150;55;Prov5209;x
5210;10;27;4;Prov5210;x
5211;139;160;174;Prov5211;x
5212;79;62;163;Prov5212;x
5213;116;235;165;Prov5213;x
5214;135;229;182;Prov5214;x
5215;122;222;60;Prov5215;x
5216;123;101;205;Prov5216;x
5217;93;116;84;Prov5217;x
5218;52;207;7;Prov5218;x
5219;158;131;240;Prov5219;x
5220;141;16;137;Prov5220;x
5221;124;197;13;Prov5221;x
5222;231;160;139;Prov5222;x
5223;195;222;141;Prov5223;x
5224;22;113;9;Prov5224;x
5225;129;213;247;Prov5225;x
5226;54;152;210;Prov5226;x
5227;27;204;226;Prov5227;x
5228;40;165;180;Prov5228;x
5229;108;111;143;Prov5229;x
5230;244;6;2;Prov5230;x
5231;63;106;116;Prov5231;x
5232;177;246;110;Prov5232;x
5233;242;154;248;Prov5233;x
5234;151;209;61;Prov5234;x
5235;218;131;41;Prov5235;x
5236;192;23;100;Prov5236;x
5237;41;160;171;Prov5237;x
5238;59;57;65;Prov5238;x
5239;90;138;84;Prov5239;x
5240;179;234;11;Prov5240;x
5241;49;35;157;Prov5241;x
5242;223;96;253;Prov5242;x
5243;51;131;175;Prov5243;x
5244;63;255;192;Prov5244;x
5245;238;204;109;Prov5245;x
5246;213;246;34;Prov5246;x
5247;157;17;151;Prov5247;x
5248;86;234;222;Prov5248;x
5249;214;57;88;Prov5249;x
5250;200;10;111;Prov5250;x
5251;123;187;253;Prov5251;x
5252;104;223;190;Prov5252;x
5253;20;122;226;Prov5253;x
5254;76;200;142;Prov5254;x
5255;161;195;116;Prov5255;x
5256;240;121;104;Prov5256;x
5257;215;240;155;Prov5257;x
5258;30;207;5;Prov5258;x
5259;214;36;21;Prov5259;x
5260;5;208;175;Prov5260;x
5261;180;239;45;Prov5261;x
5262;204;142;54;Prov5262;x
5263;209;102;203;Prov5263;x
5264;97;67;123;Prov5264;x
5265;186;221;24;Prov5265;x
5266;25;34;198;Prov5266;x
5267;42;124;104;Prov5267;x
5268;245;255;223;Prov5268;x
5269;192;48;219;Prov5269;x
5270;23;60;18;Prov5270;x
5271;227;35;63;Prov5271;x
5272;107;33;221;Prov5272;x
5273;216;6;102;Prov5273;x
5274;4;86;209;Prov5274;x
5275;18;194;200;Prov5275;x
5276;152;35;29;Prov5276;x
5277;150;111;237;Prov5277;x
5278;177;228;202;Prov5278;x
5279;126;60;49;Prov5279;x
5280;17;98;168;Prov5280;x
5281;88;255;34;Prov5281;x
5282;188;43;239;Prov5282;x
5283;132;39;154;Prov5283;x
5284;56;203;41;Prov5284;x
5285;40;183;47;Prov5285;x
5286;46;65;81;Prov5286;x
5287;212;159;120;Prov5287;x
5288;161;22;169;Prov5288;x
5289;131;232;138;Prov5289;x
5290;129;166;252;Prov5290;x
5291;44;23;175;Prov5291;x
5292;155;25;144;Prov5292;x
5293;235;130;15;Prov5293;x
5294;31;120;123;Prov5294;x
5295;127;137;56;Prov5295;x
5296;248;29;174;Prov5296;x
5297;250;31;209;Prov5297;x
5298;185;32;230;Prov5298;x
5299;75;177;64;Prov5299;x
5300;69;191;132;Prov5300;x
5301;174;105;40;Prov5301;x
5302;107;177;236;Prov5302;x
5303;236;231;83;Prov5303;x
5304;162;252;25;Prov5304;x
5305;123;217;153;Prov5305;x
5306;227;74;176;Prov5306;x
5307;71;136;64;Prov5307;x
5308;133;186;188;Prov5308;x
5309;173;23;10;Prov5309;x
5310;202;186;148;Prov5310;x
5311;124;102;134;Prov5311;x
5312;74;187;134;Prov5312;x
5313;200;133;242;Prov5313;x
5314;53;64;180;Prov5314;x
5315;108;108;108;Prov5315;x
5316;17;145;225;Prov5316;x
5317;45;171;189;Prov5317;x
5318;250;7;171;Prov5318;x
5319;197;156;6;Prov5319;x
5320;80;158;131;Prov5320;x
5321;16;158;87;Prov5321;x
5322;134;129;142;Prov5322;x
5323;111;135;234;Prov5323;x
5324;234;239;175;Prov5324;x
5325;11;14;119;Prov5325;x
5326;120;151;112;Prov5326;x
5327;179;162;156;Prov5327;x
5328;91;175;245;Prov5328;x
5329;112;195;69;Prov5329;x
5330;13;120;190;Prov5330;x
5331;52;83;103;Prov5331;x
5332;122;206;189;Prov5332;x
5333;180;179;84;Prov5333;x
5334;173;150;229;Prov5334;x
5335;75;37;154;Prov5335;x
5336;162;193;76;Prov5336;x
5337;115;135;74;Prov5337;x
5338;101;171;112;Prov5338;x
5339;77;163;227;Prov5339;x
5340;49;171;26;Prov5340;x
5341;161;188;75;Prov5341;x
5342;145;74;104;Prov5342;x
5343;139;183;72;Prov5343;x
5344;152;40;255;Prov5344;x
5345;37;33;218;Prov5345;x
5346;225;196;74;Prov5346;x
5347;140;71;100;Prov5347;x
5348;134;74;253;Prov5348;x
5349;84;138;201;Prov5349;x
5350;107;179;228;Prov5350;x
5351;150;189;250;Prov5351;x
5352;113;84;248;Prov5352;x
5353;188;49;186;Prov5353;x
5354;202;49;9;Prov5354;x
5355;186;32;228;Prov5355;x
5356;229;155;200;Prov5356;x
5357;42;158;214;Prov5357;x
5358;229;184;7;Prov5358;x
5359;18;64;255;Prov5359;x
5360;134;137;227;Prov5360;x
5361;174;51;237;Prov5361;x
5362;72;37;120;Prov5362;x
5363;14;81;11;Prov5363;x
5364;213;61;86;Prov5364;x
5365;244;5;92;Prov5365;x
5366;235;237;200;Prov5366;x
5367;147;182;210;Prov5367;x
5368;58;172;29;Prov5368;x
5369;200;164;91;Prov5369;x
5370;248;209;189;Prov5370;x
5371;25;99;1;Prov5371;x
5372;17;215;116;Prov5372;x
5373;15;200;80;Prov5373;x
5374;199;229;243;Prov5374;x
5375;239;193;174;Prov5375;x
5376;49;206;175;Prov5376;x
5377;99;147;28;Prov5377;x
5378;135;232;183;Prov5378;x
5379;168;226;150;Prov5379;x
5380;59;233;77;Prov5380;x
5381;80;15;109;Prov5381;x
5382;60;43;229;Prov5382;x
5383;105;148;152;Prov5383;x
5384;199;124;118;Prov5384;x
5385;124;227;125;Prov5385;x
5386;210;77;153;Prov5386;x
5387;51;3;67;Prov5387;x
5388;209;155;214;Prov5388;x
5389;189;78;167;Prov5389;x
5390;147;66;61;Prov5390;x
5391;173;87;12;Prov5391;x
5392;156;223;38;Prov5392;x
5393;57;134;196;Prov5393;x
5394;48;178;136;Prov5394;x
5395;210;121;12;Prov5395;x
5396;178;255;34;Prov5396;x
5397;159;233;56;Prov5397;x
5398;91;204;117;Prov5398;x
5399;14;66;17;Prov5399;x
5400;52;254;162;Prov5400;x
5401;152;76;86;Prov5401;x
5402;186;254;226;Prov5402;x
5403;241;178;118;Prov5403;x
5404;174;1;11;Prov5404;x
5405;153;27;252;Prov5405;x
5406;54;111;162;Prov5406;x
5407;225;237;7;Prov5407;x
5408;196;150;137;Prov5408;x
5409;237;187;159;Prov5409;x
5410;30;6;156;Prov5410;x
5411;149;176;248;Prov5411;x
5412;252;219;183;Prov5412;x
5413;38;61;2;Prov5413;x
5414;38;223;164;Prov5414;x
5415;195;150;63;Prov5415;x
5416;206;78;49;Prov5416;x
5417;107;151;177;Prov5417;x
5418;244;53;210;Prov5418;x
5419;66;44;15;Prov5419;x
5420;76;72;6;Prov5420;x
5421;255;180;78;Prov5421;x
5422;32;179;29;Prov5422;x
5423;139;149;206;Prov5423;x
5424;85;2;64;Prov5424;x
5425;128;233;67;Prov5425;x
5426;31;226;190;Prov5426;x
5427;200;218;100;Prov5427;x
5428;134;193;99;Prov5428;x
5429;216;75;250;Prov5429;x
5430;10;79;175;Prov5430;x
5431;166;22;247;Prov5431;x
5432;215;233;101;Prov5432;x
5433;134;251;61;Prov5433;x
5434;83;253;170;Prov5434;x
5435;177;42;233;Prov5435;x
5436;46;236;84;Prov5436;x
5437;19;122;135;Prov5437;x
5438;25;108;87;Prov5438;x
5439;103;25;151;Prov5439;x
5440;92;129;210;Prov5440;x
5441;198;227;129;Prov5441;x
5442;90;153;31;Prov5442;x
5443;206;133;207;Prov5443;x
5444;2;179;54;Prov5444;x
5445;113;92;15;Prov5445;x
5446;179;60;8;Prov5446;x
5447;117;165;103;Prov5447;x
5448;36;195;204;Prov5448;x
5449;1;101;42;Prov5449;x
5450;190;193;28;Prov5450;x
5451;146;96;41;Prov5451;x
5452;246;109;177;Prov5452;x
5453;21;158;71;Prov5453;x
5454;250;232;51;Prov5454;x
5455;67;8;245;Prov5455;x
5456;14;176;61;Prov5456;x
5457;207;218;79;Prov5457;x
5458;191;56;120;Prov5458;x
5459;229;211;183;Prov5459;x
5460;93;175;155;Prov5460;x
5461;209;161;236;Prov5461;x
5462;106;155;193;Prov5462;x
5463;248;247;125;Prov5463;x
5464;8;221;152;Prov5464;x
5465;79;122;202;Prov5465;x
5466;154;88;152;Prov5466;x
5467;221;189;54;Prov5467;x
5468;118;21;93;Prov5468;x
5469;111;19;120;Prov5469;x
5470;226;9;169;Prov5470;x
5471;169;124;82;Prov5471;x
5472;107;226;201;Prov5472;x
5473;185;138;203;Prov5473;x
5474;55;226;80;Prov5474;x
5475;213;90;2;Prov5475;x
5476;189;7;146;Prov5476;x
5477;48;189;192;Prov5477;x
5478;53;1;210;Prov5478;x
5479;92;124;220;Prov5479;x
5480;96;26;237;Prov5480;x
5481;236;94;187;Prov5481;x
5482;212;16;219;Prov5482;x
5483;236;215;184;Prov5483;x
5484;14;251;13;Prov5484;x
5485;9;144;158;Prov5485;x
5486;82;62;253;Prov5486;x
5487;185;248;79;Prov5487;x
5488;131;177;207;Prov5488;x
5489;239;205;14;Prov5489;x
5490;75;33;75;Prov5490;x
5491;7;198;63;Prov5491;x
5492;199;184;116;Prov5492;x
5493;3;68;185;Prov5493;x
5494;93;122;232;Prov5494;x
5495;130;188;195;Prov5495;x
5496;184;195;239;Prov5496;x
5497;208;60;180;Prov5497;x
5498;76;228;120;Prov5498;x
5499;42;150;125;Prov5499;x
5500;192;18;178;Prov5500;x
5501;118;8;38;Prov5501;x
5502;56;80;178;Prov5502;x
5503;65;74;131;Prov5503;x
5504;56;38;234;Prov5504;x
5505;199;161;82;Prov5505;x
5506;116;186;194;Prov5506;x
5507;110;137;222;Prov5507;x
5508;12;205;79;Prov5508;x
5509;246;228;20;Prov5509;x
5510;89;105;173;Prov5510;x
5511;112;190;186;Prov5511;x
5512;57;3;166;Prov5512;x
5513;11;9;251;Prov5513;x
5514;247;215;191;Prov5514;x
5515;40;44;113;Prov5515;x
5516;214;59;118;Prov5516;x
5517;75;171;95;Prov5517;x
5518;237;135;182;Prov5518;x
5519;41;245;21;Prov5519;x
5520;92;167;244;Prov5520;x
5521;252;103;91;Prov5521;x
5522;95;171;102;Prov5522;x
5523;115;22;156;Prov5523;x
5524;50;192;44;Prov5524;x
5525;211;160;182;Prov5525;x
5526;8;142;86;Prov5526;x
5527;178;29;163;Prov5527;x
5528;104;225;194;Prov5528;x
5529;166;73;1;Prov5529;x
5530;241;200;145;Prov5530;x
5531;146;50;119;Prov5531;x
5532;229;55;127;Prov5532;x
5533;213;34;127;Prov5533;x
5534;235;57;190;Prov5534;x
5535;102;60;178;Prov5535;x
5536;244;122;60;Prov5536;x
5537;121;36;119;Prov5537;x
5538;61;187;54;Prov5538;x
5539;141;59;105;Prov5539;x
5540;114;246;190;Prov5540;x
5541;179;50;130;Prov5541;x
5542;122;87;184;Prov5542;x
5543;128;241;201;Prov5543;x
5544;192;120;237;Prov5544;x
5545;85;47;171;Prov5545;x
5546;242;101;17;Prov5546;x
5547;67;70;87;Prov5547;x
5548;124;74;182;Prov5548;x
5549;79;226;29;Prov5549;x
5550;180;135;165;Prov5550;x
5551;216;239;231;Prov5551;x
5552;168;210;239;Prov5552;x
5553;194;211;227;Prov5553;x
5554;234;60;238;Prov5554;x
5555;121;20;127;Prov5555;x
5556;151;193;233;Prov5556;x
5557;98;51;224;Prov5557;x
5558;131;117;131;Prov5558;x
5559;50;22;42;Prov5559;x
5560;117;123;52;Prov5560;x
5561;190;166;90;Prov5561;x
5562;164;137;143;Prov5562;x
5563;29;73;5;Prov5563;x
5564;104;91;131;Prov5564;x
5565;66;144;38;Prov5565;x
5566;122;98;73;Prov5566;x
5567;198;243;187;Prov5567;x
5568;124;31;168;Prov5568;x
5569;220;62;59;Prov5569;x
5570;166;46;191;Prov5570;x
5571;157;181;85;Prov5571;x
5572;96;232;207;Prov5572;x
5573;190;33;54;Prov5573;x
5574;109;164;154;Prov5574;x
5575;196;70;216;Prov5575;x
5576;194;71;183;Prov5576;x
5577;179;201;61;Prov5577;x
5578;100;193;25;Prov5578;x
5579;10;15;231;Prov5579;x
5580;67;207;161;Prov5580;x
5581;163;152;124;Prov5581;x
5582;169;129;141;Prov5582;x
5583;147;115;193;Prov5583;x
5584;109;122;252;Prov5584;x
5585;91;109;154;Prov5585;x
5586;197;69;34;Prov5586;x
5587;144;13;199;Prov5587;x
5588;53;233;42;Prov5588;x
5589;157;55;118;Prov5589;x
5590;14;152;166;Prov5590;x
5591;39;68;201;Prov5591;x
5592;214;49;201;Prov5592;x
5593;106;11;84;Prov5593;x
5594;56;90;100;Prov5594;x
5595;122;5;204;Prov5595;x
5596;190;179;4;Prov5596;x
5597;176;223;199;Prov5597;x
5598;13;191;249;Prov5598;x
5599;150;213;48;Prov5599;x
5600;71;247;108;Prov5600;x
5601;183;17;202;Prov5601;x
5602;178;251;238;Prov5602;x
5603;70;11;254;Prov5603;x
5604;170;77;154;Prov5604;x
5605;108;198;245;Prov5605;x
5606;148;163;109;Prov5606;x
5607;183;169;21;Prov5607;x
5608;56;12;65;Prov5608;x
5609;125;61;156;Prov5609;x
5610;170;6;56;Prov5610;x
5611;198;151;128;Prov5611;x
5612;213;113;33;Prov5612;x
5613;132;183;30;Prov5613;x
5614;128;178;217;Prov5614;x
5615;140;79;228;Prov5615;x
5616;145;218;144;Prov5616;x
5617;96;90;208;Prov5617;x
5618;52;213;172;Prov5618;x
5619;127;159;162;Prov5619;x
5620;185;133;235;Prov5620;x
5621;86;19;116;Prov5621;x
5622;105;13;237;Prov5622;x
5623;71;96;81;Prov5623;x
5624;237;29;205;Prov5624;x
5625;135;190;125;Prov5625;x
5626;154;5;180;Prov5626;x
5627;160;67;253;Prov5627;x
5628;63;235;241;Prov5628;x
5629;124;136;154;Prov5629;x
5630;156;19;120;Prov5630;x
5631;44;228;179;Prov5631;x
5632;19;42;22;Prov5632;x
5633;254;112;60;Prov5633;x
5634;25;212;226;Prov5634;x
5635;224;195;207;Prov5635;x
5636;211;13;200;Prov5636;x
5637;177;17;159;Prov5637;x
5638;2;80;221;Prov5638;x
5639;154;195;188;Prov5639;x
5640;121;72;105;Prov5640;x
5641;127;75;19;Prov5641;x
5642;228;58;74;Prov5642;x
5643;235;25;17;Prov5643;x
5644;55;234;22;Prov5644;x
5645;1;19;190;Prov5645;x
5646;252;87;167;Prov5646;x
5647;191;8;125;Prov5647;x
5648;178;146;11;Prov5648;x
5649;2;52;163;Prov5649;x
5650;89;63;135;Prov5650;x
5651;178;70;34;Prov5651;x
5652;15;233;199;Prov5652;x
5653;18;248;236;Prov5653;x
5654;105;127;27;Prov5654;x
5655;69;129;190;Prov5655;x
5656;6;53;229;Prov5656;x
5657;243;197;114;Prov5657;x
5658;250;127;87;Prov5658;x
5659;72;139;49;Prov5659;x
5660;153;212;9;Prov5660;x
5661;23;19;252;Prov5661;x
5662;166;103;3;Prov5662;x
5663;186;136;108;Prov5663;x
5664;255;185;129;Prov5664;x
5665;172;7;27;Prov5665;x
5666;217;14;223;Prov5666;x
5667;42;9;210;Prov5667;x
5668;163;169;181;Prov5668;x
5669;235;238;97;Prov5669;x
5670;50;177;131;Prov5670;x
5671;231;222;180;Prov5671;x
5672;12;229;135;Prov5672;x
5673;30;118;204;Prov5673;x
5674;235;218;161;Prov5674;x
5675;62;166;187;Prov5675;x
5676;243;155;68;Prov5676;x
5677;234;91;90;Prov5677;x
5678;61;217;188;Prov5678;x
5679;111;229;18;Prov5679;x
5680;252;112;134;Prov5680;x
5681;149;161;117;Prov5681;x
5682;162;66;252;Prov5682;x
5683;189;154;73;Prov5683;x
5684;115;11;225;Prov5684;x
5685;240;26;253;Prov5685;x
5686;154;118;252;Prov5686;x
5687;169;98;120;Prov5687;x
5688;125;35;99;Prov5688;x
5689;14;233;59;Prov5689;x
5690;157;135;171;Prov5690;x
5691;239;244;25;Prov5691;x
5692;22;170;241;Prov5692;x
5693;253;54;68;Prov5693;x
5694;178;30;221;Prov5694;x
5695;117;228;46;Prov5695;x
5696;225;98;233;Prov5696;x
5697;180;50;240;Prov5697;x
5698;230;16;248;Prov5698;x
5699;57;50;137;Prov5699;x
5700;154;26;204;Prov5700;x
5701;26;174;162;Prov5701;x
5702;203;171;91;Prov5702;x
5703;67;79;40;Prov5703;x
5704;42;162;231;Prov5704;x
5705;103;130;230;Prov5705;x
5706;248;160;203;Prov5706;x
5707;169;236;188;Prov5707;x
5708;142;193;29;Prov5708;x
5709;199;155;72;Prov5709;x
5710;150;72;37;Prov5710;x
5711;30;233;109;Prov5711;x
5712;78;114;135;Prov5712;x
5713;149;252;210;Prov5713;x
5714;161;21;229;Prov5714;x
5715;163;173;104;Prov5715;x
5716;196;76;96;Prov5716;x
5717;106;163;53;Prov5717;x
5718;113;64;1;Prov5718;x
5719;244;105;226;Prov5719;x
5720;174;172;114;Prov5720;x
5721;189;103;212;Prov5721;x
5722;128;181;188;Prov5722;x
5723;236;75;162;Prov5723;x
5724;78;17;105;Prov5724;x
5725;231;2;178;Prov5725;x
5726;72;67;116;Prov5726;x
5727;77;16;120;Prov5727;x
5728;28;212;86;Prov5728;x
5729;203;124;103;Prov5729;x
5730;109;123;65;Prov5730;x
5731;101;79;85;Prov5731;x
5732;136;140;57;Prov5732;x
5733;169;201;139;Prov5733;x
5734;165;40;129;Prov5734;x
5735;63;88;225;Prov5735;x
5736;99;74;236;Prov5736;x
5737;93;43;167;Prov5737;x
5738;167;20;61;Prov5738;x
5739;171;184;168;Prov5739;x
5740;196;16;47;Prov5740;x
5741;44;202;76;Prov5741;x
5742;60;190;145;Prov5742;x
5743;131;195;255;Prov5743;x
5744;100;38;94;Prov5744;x
5745;3;243;4;Prov5745;x
5746;115;184;184;Prov5746;x
5747;247;233;26;Prov5747;x
5748;30;208;150;Prov5748;x
5749;57;218;186;Prov5749;x
5750;132;199;39;Prov5750;x
5751;103;126;223;Prov5751;x
5752;104;170;231;Prov5752;x
5753;62;50;93;Prov5753;x
5754;14;19;191;Prov5754;x
5755;84;72;48;Prov5755;x
5756;142;72;60;Prov5756;x
5757;107;144;2;Prov5757;x
5758;19;55;162;Prov5758;x
5759;144;87;120;Prov5759;x
5760;201;26;74;Prov5760;x
5761;253;117;197;Prov5761;x
5762;121;47;45;Prov5762;x
5763;164;74;247;Prov5763;x
5764;243;186;124;Prov5764;x
5765;160;174;234;Prov5765;x
5766;107;167;191;Prov5766;x
5767;173;147;147;Prov5767;x
5768;2;194;164;Prov5768;x
5769;145;247;51;Prov5769;x
5770;241;234;5;Prov5770;x
5771;91;233;39;Prov5771;x
5772;166;39;237;Prov5772;x
5773;137;241;208;Prov5773;x
5774;108;238;104;Prov5774;x
5775;124;101;197;Prov5775;x
5776;143;81;40;Prov5776;x
5777;212;90;31;Prov5777;x
5778;162;89;136;Prov5778;x
5779;38;223;46;Prov5779;x
5780;178;15;215;Prov5780;x
5781;179;226;7;Prov5781;x
5782;177;46;16;Prov5782;x
5783;184;199;77;Prov5783;x
5784;96;134;173;Prov5784;x
5785;158;79;38;Prov5785;x
5786;7;50;101;Prov5786;x
5787;151;81;183;Prov5787;x
5788;248;198;136;Prov5788;x
5789;133;6;42;Prov5789;x
5790;166;7;181;Prov5790;x
5791;30;47;81;Prov5791;x
5792;235;227;91;Prov5792;x
5793;23;152;204;Prov5793;x
5794;202;201;92;Prov5794;x
5795;129;169;97;Prov5795;x
5796;24;238;247;Prov5796;x
5797;93;189;140;Prov5797;x
5798;131;86;166;Prov5798;x
5799;243;85;3;Prov5799;x
5800;201;207;98;Prov5800;x
5801;44;238;122;Prov5801;x
5802;97;119;119;Prov5802;x
5803;228;84;56;Prov5803;x
5804;50;62;60;Prov5804;x
5805;130;226;76;Prov5805;x
5806;34;191;166;Prov5806;x
5807;81;254;184;Prov5807;x
5808;218;143;211;Prov5808;x
5809;129;98;7;Prov5809;x
5810;101;130;249;Prov5810;x
5811;97;39;27;Prov5811;x
5812;43;191;28;Prov5812;x
5813;50;19;17;Prov5813;x
5814;223;90;232;Prov5814;x
5815;245;247;112;Prov5815;x
5816;95;211;42;Prov5816;x
5817;156;122;198;Prov5817;x
5818;86;53;87;Prov5818;x
5819;88;203;17;Prov5819;x
5820;213;120;170;Prov5820;x
5821;140;147;177;Prov5821;x
5822;181;84;98;Prov5822;x
5823;101;52;205;Prov5823;x
5824;226;112;5;Prov5824;x
5825;194;107;85;Prov5825;x
5826;142;133;77;Prov5826;x
5827;221;165;74;Prov5827;x
5828;31;122;187;Prov5828;x
5829;65;159;220;Prov5829;x
5830;47;157;108;Prov5830;x
5831;86;174;71;Prov5831;x
5832;101;252;7;Prov5832;x
5833;127;65;126;Prov5833;x
5834;158;7;169;Prov5834;x
5835;6;178;182;Prov5835;x
5836;222;191;75;Prov5836;x
5837;247;44;17;Prov5837;x
5838;213;211;86;Prov5838;x
5839;31;87;194;Prov5839;x
5840;192;11;129;Prov5840;x
5841;70;191;88;Prov5841;x
5842;63;15;38;Prov5842;x
5843;150;200;253;Prov5843;x
5844;117;143;81;Prov5844;x
5845;67;240;224;Prov5845;x
5846;36;2;25;Prov5846;x
5847;12;74;44;Prov5847;x
5848;74;240;251;Prov5848;x
5849;25;51;33;Prov5849;x
5850;203;176;98;Prov5850;x
5851;59;250;206;Prov5851;x
5852;227;166;15;Prov5852;x
5853;135;41;47;Prov5853;x
5854;135;218;207;Prov5854;x
5855;85;165;126;Prov5855;x
5856;223;37;80;Prov5856;x
5857;22;211;188;Prov5857;x
5858;143;73;50;Prov5858;x
5859;121;232;186;Prov5859;x
5860;241;187;122;Prov5860;x
5861;198;17;80;Prov5861;x
5862;187;97;135;Prov5862;x
5863;31;10;12;Prov5863;x
5864;149;73;36;Prov5864;x
5865;50;118;141;Prov5865;x
5866;43;42;232;Prov5866;x
5867;40;254;112;Prov5867;x
5868;13;99;96;Prov5868;x
5869;69;99;227;Prov5869;x
5870;248;72;244;Prov5870;x
5871;19;82;25;Prov5871;x
